customer_id,account_creation_date,subscription_tier,monthly_recurring_revenue_usd,company_size,industry,active_users,crm_contacts_count,email_marketing_usage_pct,marketing_automation_usage_pct,sales_pipeline_usage_pct,reporting_analytics_usage_pct,integration_count,support_tickets_90days,onboarding_completed,csm_assigned,days_since_last_login,nps_score,contract_length_months,customer_churned
HS005937,2024-10-01,Enterprise,9867.08,201-500,Healthcare,23,23210,65.5,56.4,88.7,79.5,11,0,Yes,Yes,0,9,12,No
HS002489,2024-10-01,Starter,142.23,51-200,Education,13,1313,20.0,5.0,38.7,21.3,1,8,No,No,7,4,1,Yes
HS009656,2024-10-01,Starter,72.5,1-10,Marketing & Advertising,4,1208,14.4,24.2,58.8,28.2,3,3,Yes,No,11,6,1,Yes
HS001461,2024-10-01,Professional,1713.84,51-200,Education,10,2680,71.4,40.0,72.8,51.6,5,3,Yes,Yes,1,7,12,No
HS007608,2024-10-01,Enterprise,11252.37,501-1000,Financial Services,37,87304,92.1,54.3,81.0,73.8,6,0,Yes,Yes,0,10,24,No
HS008954,2024-10-01,Enterprise,3736.63,501-1000,Financial Services,56,14811,60.8,76.7,78.4,83.6,11,0,Yes,Yes,0,9,24,No
HS008125,2024-10-01,Professional,1787.46,51-200,E-commerce,14,5810,68.4,24.5,64.9,53.6,7,5,Yes,No,4,8,12,No
HS006750,2024-10-01,Professional,1475.21,51-200,Technology,10,2630,56.9,59.9,72.7,21.7,2,3,Yes,Yes,4,7,1,Yes
HS008486,2024-10-01,Starter,80.06,1-10,Professional Services,1,487,34.9,25.2,57.6,14.3,1,2,No,No,12,7,1,No
HS005071,2024-10-01,Starter,153.6,11-50,Education,3,162,43.4,3.2,56.7,21.8,2,3,Yes,No,24,5,12,No
HS001599,2024-10-01,Professional,880.02,201-500,Marketing & Advertising,24,3072,38.3,36.6,53.2,54.2,6,3,No,No,7,5,12,No
HS004391,2024-10-01,Starter,196.12,11-50,Financial Services,11,2112,45.7,28.0,46.4,17.6,1,3,No,No,24,7,1,Yes
HS005935,2024-10-02,Professional,1815.56,51-200,Manufacturing,16,7408,48.9,58.4,81.2,26.1,3,2,Yes,No,8,9,1,No
HS006566,2024-10-02,Professional,2804.6,11-50,Healthcare,11,2563,40.5,50.8,70.5,37.2,5,1,Yes,Yes,5,5,12,No
HS001687,2024-10-02,Starter,167.65,1-10,Technology,3,1122,28.8,2.0,41.3,20.5,1,14,Yes,No,12,0,1,Yes
HS008963,2024-10-02,Professional,1260.44,11-50,Technology,8,3448,34.8,47.0,81.5,35.0,5,2,No,Yes,6,5,1,No
HS000941,2024-10-03,Professional,1637.1,11-50,Marketing & Advertising,6,360,71.5,19.8,49.1,52.3,5,7,Yes,Yes,2,5,24,No
HS000790,2024-10-03,Professional,1993.04,51-200,Technology,17,8058,37.9,21.3,57.2,30.1,6,1,Yes,No,17,5,1,No
HS003106,2024-10-03,Professional,1812.06,11-50,Technology,5,2030,51.2,41.7,40.7,36.3,5,4,Yes,Yes,7,5,1,No
HS002548,2024-10-03,Starter,164.59,1-10,Healthcare,1,371,50.4,12.7,33.5,25.1,1,3,No,No,9,7,1,No
HS002898,2024-10-03,Enterprise,7784.61,1000+,Healthcare,78,107408,79.6,82.7,89.6,71.1,11,3,Yes,Yes,0,10,12,No
HS005931,2024-10-04,Professional,2493.48,11-50,E-commerce,6,1980,74.9,45.4,46.9,28.2,4,5,Yes,Yes,8,7,12,No
HS000847,2024-10-04,Starter,167.89,1-10,Technology,1,480,54.0,13.7,36.8,17.4,0,2,No,No,6,5,1,No
HS007668,2024-10-04,Enterprise,6701.86,501-1000,Professional Services,42,13020,58.9,73.5,87.6,51.4,6,2,Yes,Yes,1,7,24,No
HS002586,2024-10-04,Starter,74.62,11-50,Marketing & Advertising,9,675,10.3,23.7,50.4,9.3,3,14,No,No,28,5,1,Yes
HS001246,2024-10-04,Professional,1602.04,201-500,Technology,26,10504,75.6,34.3,57.5,24.2,5,4,No,No,5,5,1,No
HS006457,2024-10-04,Professional,1965.58,51-200,E-commerce,13,1911,68.2,45.9,75.0,29.1,4,4,No,Yes,3,7,1,No
HS001615,2024-10-04,Starter,69.27,1-10,Healthcare,3,1395,34.0,22.1,42.9,21.3,2,7,Yes,No,22,7,1,No
HS005481,2024-10-04,Professional,1691.71,11-50,Marketing & Advertising,3,633,34.6,19.3,83.6,37.3,3,5,No,Yes,8,6,1,No
HS003336,2024-10-04,Starter,117.44,1-10,Technology,4,1344,15.9,1.8,60.0,28.5,0,8,Yes,No,17,0,1,Yes
HS000345,2024-10-05,Professional,1706.31,51-200,Financial Services,11,5346,62.8,18.4,48.2,32.5,3,4,Yes,No,4,6,24,Yes
HS001306,2024-10-05,Starter,181.65,11-50,Education,7,371,55.9,4.7,60.3,17.1,0,5,No,No,11,7,1,No
HS007546,2024-10-05,Professional,1200.41,11-50,Healthcare,11,5016,47.1,59.0,49.8,28.3,6,3,No,Yes,7,5,1,No
HS006343,2024-10-05,Professional,1160.84,51-200,Professional Services,9,3618,71.4,42.2,64.4,57.9,3,2,Yes,No,3,8,12,No
HS000405,2024-10-05,Enterprise,6477.35,1000+,E-commerce,75,177262,63.1,79.4,63.6,77.8,11,2,Yes,Yes,0,10,24,No
HS005464,2024-10-05,Professional,1969.65,51-200,Technology,9,1863,65.9,35.8,78.5,56.2,6,3,Yes,Yes,1,9,1,No
HS000850,2024-10-05,Starter,138.86,51-200,Education,8,984,39.1,19.0,49.2,29.7,0,5,Yes,No,24,6,12,Yes
HS004002,2024-10-05,Professional,1763.88,201-500,Professional Services,32,7328,55.5,19.7,80.0,43.5,6,1,Yes,Yes,3,6,24,No
HS001509,2024-10-05,Professional,2506.98,201-500,Technology,35,4830,70.9,31.0,62.7,58.4,6,7,Yes,No,5,7,1,No
HS004520,2024-10-05,Professional,1413.98,11-50,Technology,7,2737,67.8,57.6,70.4,47.3,6,4,Yes,No,7,9,24,No
HS006407,2024-10-06,Starter,122.13,1-10,Technology,4,1820,10.6,4.8,30.1,9.0,1,14,No,No,20,5,12,No
HS000917,2024-10-06,Starter,84.13,11-50,Manufacturing,9,3411,33.1,6.4,27.9,26.3,1,11,Yes,No,7,1,1,Yes
HS007037,2024-10-06,Professional,1035.5,51-200,Technology,20,6640,58.1,49.9,77.7,57.7,4,3,Yes,No,6,8,1,No
HS002122,2024-10-06,Starter,75.79,11-50,Marketing & Advertising,11,4796,41.0,18.7,55.0,22.4,2,1,Yes,No,15,7,1,Yes
HS007054,2024-10-06,Enterprise,4601.35,201-500,Healthcare,29,25091,64.3,58.8,64.2,77.9,10,3,Yes,Yes,1,7,24,No
HS007548,2024-10-06,Starter,65.85,1-10,Healthcare,1,182,14.0,12.7,32.8,15.7,0,7,Yes,No,82,0,1,Yes
HS005581,2024-10-06,Professional,1101.12,51-200,Technology,19,3572,51.0,55.3,41.0,25.2,7,2,No,No,1,7,12,No
HS006780,2024-10-06,Enterprise,7015.32,201-500,Financial Services,29,34907,85.9,79.8,61.0,82.5,13,4,Yes,Yes,2,10,12,No
HS001548,2024-10-06,Starter,171.64,11-50,Healthcare,4,1084,12.8,18.8,34.1,22.9,3,4,No,No,16,2,1,Yes
HS003370,2024-10-07,Professional,3069.9,51-200,Technology,23,11178,44.9,28.1,48.1,22.2,6,7,Yes,No,22,5,12,No
HS001815,2024-10-07,Starter,49.37,1-10,Professional Services,1,217,28.9,21.9,60.2,9.9,1,7,No,No,14,6,1,No
HS004271,2024-10-07,Enterprise,10794.95,501-1000,Professional Services,29,13479,53.6,61.1,68.1,74.0,8,1,Yes,Yes,9,9,24,No
HS006639,2024-10-07,Starter,58.93,51-200,Manufacturing,10,1380,20.3,27.8,23.3,21.4,1,3,Yes,No,23,1,1,Yes
HS002738,2024-10-08,Starter,109.63,1-10,Professional Services,2,548,28.4,19.3,27.9,14.9,1,8,Yes,No,12,3,1,Yes
HS007815,2024-10-08,Professional,2548.81,11-50,Financial Services,7,2457,43.2,42.1,62.6,34.6,6,6,Yes,No,9,6,12,No
HS002374,2024-10-08,Starter,107.67,11-50,Manufacturing,4,708,45.5,7.3,26.4,26.9,2,9,No,No,21,1,1,Yes
HS009992,2024-10-08,Starter,96.98,1-10,Marketing & Advertising,2,952,17.1,7.7,43.4,10.3,3,4,Yes,No,15,4,1,No
HS003612,2024-10-08,Enterprise,6092.25,501-1000,Professional Services,39,24433,61.4,50.5,71.8,81.3,5,1,No,Yes,2,8,24,No
HS000348,2024-10-08,Enterprise,8106.9,501-1000,Marketing & Advertising,31,33933,62.9,73.3,81.7,60.3,14,0,Yes,Yes,4,8,36,No
HS002227,2024-10-08,Starter,75.07,51-200,Technology,21,8169,49.2,9.7,32.0,17.6,1,9,No,No,9,6,1,No
HS004250,2024-10-08,Professional,3172.17,51-200,Technology,22,1276,41.7,21.1,67.4,26.5,3,3,Yes,No,5,7,12,No
HS002276,2024-10-09,Starter,118.97,1-10,Marketing & Advertising,1,277,54.7,23.3,54.3,28.6,2,6,No,No,1,6,1,Yes
HS000127,2024-10-09,Professional,2444.81,51-200,Healthcare,21,7518,65.3,32.0,44.5,54.1,2,5,Yes,Yes,6,6,12,No
HS000327,2024-10-09,Professional,1467.1,11-50,Healthcare,5,1980,56.6,22.4,76.1,58.8,4,6,Yes,No,8,9,12,No
HS004201,2024-10-09,Starter,138.25,1-10,Professional Services,1,182,37.3,5.6,52.2,34.1,3,1,No,No,29,6,1,No
HS008295,2024-10-09,Professional,1578.22,11-50,Professional Services,7,1827,40.1,24.3,67.9,44.6,4,3,Yes,Yes,3,6,1,No
HS007375,2024-10-09,Professional,2376.29,11-50,Healthcare,11,3553,48.3,39.3,49.7,54.9,7,3,Yes,Yes,7,5,12,No
HS002405,2024-10-09,Starter,109.17,11-50,Technology,3,819,24.8,24.4,36.9,30.7,3,6,Yes,No,17,4,1,Yes
HS001743,2024-10-09,Enterprise,8768.23,1000+,E-commerce,60,28655,84.9,62.1,87.0,51.4,5,3,Yes,Yes,0,9,24,No
HS009380,2024-10-09,Starter,84.78,1-10,Marketing & Advertising,1,439,24.3,16.5,47.3,34.3,3,4,No,No,17,6,1,No
HS009372,2024-10-10,Professional,1470.88,51-200,Marketing & Advertising,19,6954,75.1,27.7,62.9,39.5,3,7,Yes,Yes,7,8,24,No
HS008495,2024-10-10,Professional,1998.68,51-200,Financial Services,24,1488,31.4,58.2,51.8,24.9,4,5,No,No,9,5,12,No
HS002045,2024-10-10,Professional,1256.23,11-50,Marketing & Advertising,11,2167,63.1,58.9,53.0,40.4,5,7,Yes,No,7,8,12,No
HS005511,2024-10-10,Professional,2645.91,11-50,Technology,4,1324,33.1,34.9,75.5,42.4,4,4,Yes,No,2,5,1,No
HS001400,2024-10-10,Starter,156.74,11-50,Manufacturing,10,4310,51.5,6.3,44.6,11.0,0,13,No,No,18,6,12,Yes
HS001333,2024-10-10,Professional,1356.76,11-50,Marketing & Advertising,3,210,77.9,22.1,49.2,34.4,2,5,No,Yes,4,5,12,No
HS004860,2024-10-10,Professional,2769.54,11-50,Manufacturing,11,5456,41.0,29.9,48.0,24.7,7,1,No,No,10,6,1,No
HS005964,2024-10-10,Starter,95.81,11-50,E-commerce,6,1860,10.6,20.0,61.5,21.9,2,9,No,No,16,4,1,No
HS000852,2024-10-10,Starter,126.49,11-50,Professional Services,3,696,28.7,29.6,41.1,16.8,1,4,Yes,No,12,0,1,No
HS001706,2024-10-10,Starter,151.45,1-10,Education,4,344,31.1,15.8,51.4,12.7,2,13,Yes,No,24,4,1,Yes
HS006301,2024-10-10,Professional,1263.95,11-50,Professional Services,6,414,69.1,24.0,42.9,48.4,6,5,No,Yes,3,6,1,Yes
HS006843,2024-10-10,Enterprise,11040.11,201-500,E-commerce,16,28137,53.3,56.6,79.5,84.0,6,3,Yes,Yes,5,8,24,No
HS003298,2024-10-11,Professional,2689.78,201-500,Professional Services,35,9870,68.9,23.9,46.3,38.2,2,2,Yes,No,8,7,24,No
HS006767,2024-10-11,Professional,1658.15,201-500,Professional Services,18,7380,54.8,57.3,42.6,43.3,4,7,No,No,1,5,24,Yes
HS001603,2024-10-11,Professional,1552.79,51-200,Healthcare,20,3260,71.8,36.0,77.8,42.8,4,7,No,No,8,7,12,Yes
HS002039,2024-10-11,Professional,1662.23,11-50,Manufacturing,6,1482,65.4,38.2,46.0,54.1,6,5,Yes,Yes,4,7,12,No
HS001530,2024-10-11,Professional,3012.63,51-200,Professional Services,11,2849,76.4,55.1,78.4,54.6,5,1,No,No,2,8,1,No
HS003158,2024-10-11,Starter,160.18,1-10,Education,4,1520,54.9,15.2,32.8,26.7,1,4,Yes,No,10,6,1,No
HS000193,2024-10-11,Starter,185.05,1-10,Healthcare,3,153,46.4,6.5,20.8,9.4,0,6,Yes,No,14,3,1,Yes
HS002261,2024-10-11,Professional,1008.96,51-200,Marketing & Advertising,24,6168,58.7,36.9,63.1,39.9,2,5,Yes,Yes,9,6,12,No
HS006322,2024-10-11,Starter,76.93,11-50,Healthcare,8,2384,15.8,19.7,41.8,31.8,1,3,No,No,28,6,1,Yes
HS002175,2024-10-11,Professional,2871.93,11-50,Financial Services,4,1068,74.2,40.7,65.8,46.7,2,3,Yes,No,9,7,12,No
HS007593,2024-10-11,Starter,49.47,11-50,E-commerce,6,1326,15.8,24.9,63.7,17.9,2,7,Yes,No,20,6,1,No
HS004336,2024-10-12,Starter,183.83,1-10,Healthcare,2,700,58.5,15.4,29.3,7.9,3,9,No,No,9,1,1,Yes
HS006727,2024-10-12,Professional,1660.45,11-50,Technology,6,2430,48.0,33.3,51.9,29.8,7,2,Yes,No,5,7,12,No
HS005892,2024-10-12,Professional,2480.15,11-50,Financial Services,6,2982,51.7,22.7,46.2,31.2,6,3,Yes,No,17,5,1,No
HS005619,2024-10-12,Professional,961.21,51-200,Technology,24,10608,69.5,39.1,42.5,39.0,5,5,Yes,No,9,6,12,No
HS000532,2024-10-12,Starter,192.69,1-10,E-commerce,2,348,32.3,17.0,36.7,9.3,0,10,No,No,8,4,12,Yes
HS004060,2024-10-12,Starter,157.97,1-10,Healthcare,4,1592,20.1,28.5,36.2,34.5,1,5,Yes,No,9,0,1,Yes
HS003008,2024-10-12,Starter,128.41,1-10,E-commerce,4,1788,37.6,18.7,29.9,17.1,0,6,Yes,No,9,3,1,Yes
HS000363,2024-10-12,Enterprise,7980.95,201-500,E-commerce,22,26077,81.0,42.0,60.8,59.6,10,1,Yes,Yes,8,7,24,No
HS000061,2024-10-13,Starter,82.48,11-50,Professional Services,6,2364,38.3,25.7,34.0,28.6,0,3,Yes,No,12,6,1,No
HS004178,2024-10-13,Enterprise,11825.82,1000+,Professional Services,44,87407,91.1,41.4,84.4,82.6,14,4,Yes,Yes,2,10,24,No
HS005372,2024-10-13,Professional,1238.24,11-50,Technology,4,1240,78.6,27.8,74.6,40.6,6,5,Yes,No,7,8,1,No
HS004632,2024-10-13,Professional,3089.52,11-50,Technology,3,1122,35.0,55.2,58.1,58.4,6,3,Yes,Yes,5,9,1,No
HS005418,2024-10-13,Professional,1693.96,11-50,Technology,9,3699,43.7,41.6,65.3,53.2,6,7,Yes,No,1,9,12,No
HS003806,2024-10-13,Starter,143.85,11-50,Education,10,4270,22.1,20.9,48.8,14.3,2,5,Yes,No,11,1,1,Yes
HS001718,2024-10-13,Starter,144.61,1-10,Marketing & Advertising,3,1284,52.8,4.7,28.6,30.5,2,7,No,No,11,4,12,No
HS003887,2024-10-13,Starter,96.5,51-200,Financial Services,10,2520,36.8,16.5,34.5,7.8,1,13,Yes,No,5,3,1,No
HS001330,2024-10-13,Professional,891.83,51-200,Real Estate,10,2170,70.1,25.7,63.5,50.4,4,6,Yes,Yes,9,9,12,No
HS005783,2024-10-13,Starter,170.25,11-50,Manufacturing,6,918,22.6,16.5,54.5,15.3,1,10,No,No,21,1,1,No
HS005568,2024-10-13,Enterprise,7412.34,501-1000,Technology,30,9610,90.9,62.4,94.6,54.6,6,3,Yes,Yes,2,10,24,No
HS007157,2024-10-13,Starter,112.11,1-10,Manufacturing,1,209,39.0,15.2,57.2,25.9,3,7,No,No,5,6,1,Yes
HS000186,2024-10-13,Starter,156.43,51-200,Professional Services,16,3136,26.1,6.3,36.3,31.1,2,7,Yes,No,8,0,1,No
HS002938,2024-10-13,Enterprise,7071.49,501-1000,Professional Services,50,31789,83.3,43.0,71.8,78.9,14,2,Yes,Yes,1,8,12,No
HS009144,2024-10-13,Starter,122.16,1-10,Technology,3,1488,12.5,23.0,59.2,7.0,1,12,Yes,No,7,5,1,No
HS002172,2024-10-13,Starter,139.16,1-10,E-commerce,1,434,21.3,3.3,48.6,10.7,3,12,No,No,20,0,1,Yes
HS008998,2024-10-14,Starter,181.51,1-10,Marketing & Advertising,2,240,59.5,23.2,21.5,27.9,2,1,No,No,8,5,1,Yes
HS006451,2024-10-14,Professional,2639.49,51-200,Professional Services,17,1598,45.0,45.1,43.0,37.8,7,6,Yes,No,7,5,12,No
HS002631,2024-10-14,Starter,60.01,11-50,Marketing & Advertising,8,1672,41.2,18.5,40.3,10.1,1,11,No,No,12,2,12,No
HS002753,2024-10-14,Starter,138.23,1-10,Manufacturing,1,289,12.9,23.9,44.2,18.2,2,12,Yes,No,28,1,1,Yes
HS008590,2024-10-14,Professional,1223.38,11-50,Professional Services,4,1776,32.0,23.4,70.6,57.7,7,1,No,No,4,6,12,No
HS008585,2024-10-14,Professional,3084.89,51-200,Professional Services,16,3296,52.7,49.1,56.3,59.6,6,3,Yes,No,9,7,12,No
HS000085,2024-10-14,Starter,179.33,11-50,Manufacturing,7,3150,51.2,1.4,36.7,18.0,3,7,No,No,17,2,12,Yes
HS005886,2024-10-14,Enterprise,8241.59,201-500,Healthcare,19,12644,74.9,65.7,73.2,84.6,14,1,Yes,Yes,1,10,24,No
HS009278,2024-10-14,Professional,2631.96,51-200,Healthcare,8,1320,61.9,21.3,54.2,26.7,3,7,Yes,No,1,7,1,No
HS009240,2024-10-15,Starter,65.81,11-50,Manufacturing,9,1962,29.8,15.1,36.6,29.9,2,5,No,No,8,4,12,Yes
HS004197,2024-10-15,Starter,153.09,1-10,Education,3,387,39.1,12.7,25.8,27.3,2,5,Yes,No,27,4,12,No
HS006739,2024-10-15,Starter,79.51,11-50,Healthcare,6,984,10.6,15.8,59.6,8.6,0,12,Yes,No,23,0,1,No
HS005189,2024-10-15,Starter,184.0,11-50,Healthcare,5,585,10.5,27.9,37.5,17.2,1,9,No,No,8,5,1,No
HS003201,2024-10-15,Starter,51.14,11-50,E-commerce,5,1595,57.8,15.6,43.1,30.5,3,4,Yes,No,22,5,1,Yes
HS008910,2024-10-15,Starter,174.06,1-10,Professional Services,3,996,13.0,26.8,37.8,19.3,1,8,Yes,No,11,3,1,Yes
HS006735,2024-10-15,Starter,168.34,1-10,Professional Services,2,150,59.6,17.4,48.3,11.3,1,2,Yes,No,13,5,1,No
HS006848,2024-10-15,Starter,50.9,11-50,Technology,6,1176,17.0,7.1,24.5,22.3,0,13,Yes,No,49,4,1,No
HS009641,2024-10-15,Starter,139.29,1-10,Marketing & Advertising,2,598,28.2,12.3,40.7,19.4,2,7,No,No,6,4,1,No
HS002091,2024-10-16,Starter,190.2,1-10,Education,2,896,40.0,3.6,29.5,11.0,3,6,Yes,No,18,3,12,No
HS008403,2024-10-16,Professional,2339.95,11-50,Education,7,2856,42.1,22.1,50.5,32.4,4,6,Yes,No,18,6,12,No
HS004703,2024-10-16,Enterprise,11398.32,1000+,Healthcare,46,28121,73.0,77.8,79.6,56.3,14,3,Yes,Yes,0,10,36,No
HS000236,2024-10-16,Starter,109.42,11-50,Professional Services,4,1636,46.4,4.6,21.9,9.1,3,3,Yes,No,18,4,1,Yes
HS000599,2024-10-16,Professional,1982.39,11-50,Marketing & Advertising,8,1320,70.3,20.9,77.9,36.7,2,1,Yes,No,1,7,1,No
HS007499,2024-10-16,Professional,2311.63,11-50,Technology,5,600,64.7,31.1,63.3,54.4,7,3,Yes,Yes,9,9,1,No
HS009005,2024-10-16,Starter,60.44,11-50,Technology,4,744,49.5,11.7,26.8,17.5,0,7,Yes,No,13,4,1,Yes
HS008601,2024-10-16,Professional,1318.37,11-50,E-commerce,5,2360,40.3,56.6,50.7,42.1,4,2,Yes,No,3,7,1,Yes
HS003408,2024-10-16,Professional,2041.79,11-50,Marketing & Advertising,3,1434,74.3,55.4,57.1,45.1,3,6,Yes,No,3,8,12,No
HS001019,2024-10-16,Starter,122.71,51-200,Education,16,1248,52.2,24.7,31.3,23.7,2,5,Yes,No,17,6,1,No
HS000397,2024-10-17,Professional,2026.23,11-50,Professional Services,10,3460,42.1,19.3,67.1,35.2,5,3,Yes,Yes,3,7,1,No
HS005394,2024-10-17,Starter,101.95,11-50,E-commerce,3,1137,36.6,9.5,61.1,21.9,3,4,Yes,No,17,5,1,No
HS006920,2024-10-17,Starter,176.45,1-10,E-commerce,4,1688,19.5,9.2,29.5,33.4,3,7,Yes,No,18,3,12,No
HS008640,2024-10-17,Professional,2473.97,51-200,Education,20,8500,58.5,33.6,55.0,42.7,5,3,Yes,No,5,6,24,Yes
HS008224,2024-10-17,Enterprise,3901.39,501-1000,Marketing & Advertising,35,8682,87.8,70.2,63.5,86.2,10,0,Yes,Yes,0,9,12,No
HS000805,2024-10-17,Starter,192.73,11-50,Technology,3,1440,26.5,18.8,42.7,10.8,3,14,No,No,5,0,1,No
HS003820,2024-10-17,Starter,122.45,11-50,Professional Services,8,3720,17.9,8.7,60.3,29.8,1,11,No,No,17,2,1,No
HS004751,2024-10-17,Professional,1759.99,11-50,Professional Services,10,540,53.3,33.9,47.2,44.7,2,3,Yes,Yes,2,5,12,No
HS000116,2024-10-17,Professional,2117.1,51-200,Technology,10,630,59.0,30.1,62.7,29.9,6,3,No,No,8,5,12,No
HS002285,2024-10-18,Starter,54.44,11-50,Professional Services,3,465,12.4,17.8,20.1,28.6,0,4,No,No,51,5,1,Yes
HS001979,2024-10-18,Starter,57.14,1-10,Professional Services,4,372,31.5,20.8,29.1,10.6,0,11,Yes,No,27,1,12,No
HS000390,2024-10-18,Professional,2126.49,11-50,E-commerce,8,1856,72.1,18.7,60.0,43.9,2,3,Yes,Yes,7,6,12,No
HS006524,2024-10-18,Professional,3196.12,51-200,Professional Services,13,6110,33.3,50.0,78.4,35.1,2,6,Yes,No,6,7,12,No
HS000050,2024-10-18,Professional,1364.41,51-200,Professional Services,24,2496,53.4,47.2,54.0,48.4,2,3,Yes,No,3,8,12,Yes
HS008736,2024-10-18,Professional,1606.94,51-200,Professional Services,17,4301,73.1,41.0,66.2,29.5,5,6,No,No,8,7,12,No
HS002639,2024-10-19,Professional,3165.92,51-200,Healthcare,17,4012,43.4,31.4,59.4,48.8,2,7,Yes,Yes,4,6,1,No
HS006275,2024-10-19,Starter,121.34,11-50,E-commerce,10,2500,29.7,3.9,57.9,28.5,2,12,Yes,No,9,3,1,No
HS000965,2024-10-19,Professional,1405.54,11-50,Technology,7,2975,37.8,44.1,47.8,44.4,5,6,Yes,Yes,9,5,12,No
HS003277,2024-10-20,Starter,166.02,1-10,Technology,1,85,39.5,15.9,54.4,15.5,1,7,Yes,No,20,6,1,Yes
HS006323,2024-10-20,Professional,1798.86,11-50,Manufacturing,7,392,70.5,41.2,81.5,22.7,6,1,No,No,6,8,12,No
HS006418,2024-10-20,Professional,1607.2,51-200,Marketing & Advertising,9,3717,65.9,59.6,49.6,44.0,6,3,Yes,No,3,8,12,No
HS002795,2024-10-20,Starter,152.35,11-50,Technology,7,2443,47.7,24.0,61.6,19.0,3,2,No,No,19,5,1,Yes
HS009247,2024-10-20,Professional,2883.62,11-50,Education,9,1962,33.6,35.0,62.0,37.9,7,3,Yes,No,9,6,1,Yes
HS002262,2024-10-20,Enterprise,7711.34,201-500,Education,39,13655,65.5,44.6,66.4,64.1,7,3,Yes,Yes,2,7,36,No
HS008621,2024-10-20,Enterprise,6021.89,1000+,Technology,83,17304,57.7,74.8,79.9,59.3,6,3,No,Yes,9,9,12,No
HS009192,2024-10-21,Professional,2353.14,11-50,Education,7,2807,48.7,36.1,52.7,56.1,6,5,Yes,Yes,9,5,12,No
HS001544,2024-10-21,Starter,56.67,1-10,Financial Services,3,291,49.1,8.7,42.4,25.8,3,5,Yes,No,20,6,1,Yes
HS000475,2024-10-21,Starter,141.15,1-10,Marketing & Advertising,4,528,14.1,14.6,49.2,7.9,1,3,Yes,No,16,3,1,Yes
HS005123,2024-10-21,Professional,3095.86,51-200,E-commerce,19,1292,69.6,20.1,71.3,54.6,5,6,Yes,No,3,8,12,No
HS001502,2024-10-21,Starter,171.2,11-50,Real Estate,5,505,26.8,19.6,34.4,20.2,0,11,No,No,13,1,1,No
HS003882,2024-10-21,Professional,1250.74,201-500,Professional Services,36,17928,46.4,24.0,69.6,36.9,7,5,Yes,Yes,7,7,1,No
HS000860,2024-10-21,Enterprise,7297.11,1000+,Financial Services,72,24373,89.2,59.3,91.6,45.0,6,4,Yes,Yes,0,9,12,No
HS006059,2024-10-21,Professional,2132.49,51-200,Manufacturing,11,1045,62.3,27.7,70.1,33.3,6,7,Yes,Yes,2,6,12,No
HS003105,2024-10-21,Professional,1580.79,51-200,Marketing & Advertising,11,4026,48.1,25.0,62.7,51.1,2,5,Yes,No,1,6,12,No
HS004930,2024-10-21,Enterprise,10233.75,501-1000,E-commerce,31,21757,64.7,43.2,65.0,60.5,8,2,Yes,Yes,6,8,36,No
HS006052,2024-10-22,Professional,2763.35,51-200,Technology,16,2464,33.5,24.1,69.9,34.2,3,1,Yes,No,3,5,1,Yes
HS007742,2024-10-22,Professional,2464.35,51-200,Professional Services,18,8838,58.6,54.8,71.2,20.8,3,3,No,No,6,8,12,No
HS000049,2024-10-22,Starter,79.2,11-50,Marketing & Advertising,9,1827,22.6,12.3,37.5,13.3,2,13,Yes,No,27,3,1,Yes
HS003857,2024-10-22,Starter,60.05,1-10,Real Estate,3,657,12.9,28.1,63.1,23.5,2,7,Yes,No,28,5,12,Yes
HS006010,2024-10-22,Enterprise,9540.49,501-1000,Professional Services,36,45788,52.0,71.4,70.2,47.4,8,1,Yes,Yes,4,7,12,No
HS007809,2024-10-22,Starter,123.0,1-10,Manufacturing,2,418,28.7,23.0,55.8,17.9,0,2,No,No,19,5,1,Yes
HS007666,2024-10-22,Starter,116.83,11-50,E-commerce,10,730,56.8,3.8,32.9,23.3,2,3,No,No,28,1,1,Yes
HS005329,2024-10-22,Starter,107.73,1-10,Technology,4,1812,36.3,24.8,40.3,10.5,3,4,Yes,No,12,3,1,Yes
HS006354,2024-10-22,Starter,195.84,1-10,Healthcare,4,1672,55.3,12.8,55.7,19.0,3,5,Yes,No,5,6,1,Yes
HS002812,2024-10-23,Enterprise,6884.98,1000+,Professional Services,49,40184,94.8,83.4,84.7,61.6,7,3,Yes,Yes,2,9,24,No
HS003331,2024-10-23,Enterprise,10542.47,501-1000,Technology,39,16899,50.3,41.5,69.1,49.5,11,3,Yes,Yes,1,8,12,No
HS008335,2024-10-23,Professional,1648.11,201-500,Technology,16,3616,37.4,56.1,48.7,35.1,5,2,No,Yes,5,5,1,Yes
HS007371,2024-10-23,Starter,59.22,1-10,Technology,3,621,36.9,6.1,47.8,13.6,3,3,No,No,7,1,1,No
HS005891,2024-10-23,Professional,1317.56,51-200,Professional Services,18,3438,44.5,50.6,40.8,32.6,3,3,Yes,Yes,8,6,1,No
HS009823,2024-10-23,Starter,149.74,1-10,Manufacturing,1,218,18.7,15.4,32.0,26.9,1,6,No,No,13,5,12,Yes
HS000671,2024-10-23,Professional,1824.42,11-50,Education,11,5434,73.2,46.6,69.3,44.6,4,5,Yes,Yes,8,9,12,No
HS001581,2024-10-23,Starter,102.6,11-50,Professional Services,6,1446,55.1,4.7,38.3,5.1,0,8,Yes,No,27,0,1,No
